label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
smish,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,144,20,34,16,0,1
smish,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,108,20,5,15,0,1
smish,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",156,23,18,26,0,1
smish,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,118,20,19,19,0,1
ham,Now? I'm going out 4 dinner soon..,34,7,1,2,0,1
ham,Good morning princess! Happy New Year!,38,6,0,4,0,0
smish,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,160,28,18,25,0,0
ham,Yo guess what I just dropped,28,6,0,2,0,0
ham,"Sorry, I'll call later",22,4,0,2,0,1
ham,Watching tv lor...,18,3,0,1,0,0
smish,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,155,26,16,9,0,1
ham,Yes.. now only saw your message..,33,6,0,1,0,1
ham,I thank you so much for all you do with selflessness. I love you plenty.,72,15,0,2,0,0
smish,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",114,15,1,10,0,1
smish,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",181,31,1,4,0,0
smish,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",148,29,10,14,0,0
smish,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,72,10,2,3,1,0
ham,K..give back my thanks.,23,4,0,1,0,0
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",169,30,0,2,0,1
smish,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,152,24,20,8,0,1
ham,Ok...,5,1,0,1,0,0
smish,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,144,27,28,3,0,1
ham,No she didnt. I will search online and let you know.,52,11,0,2,0,0
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",324,79,1,23,0,0
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",191,38,0,3,0,0
ham,That seems unnecessarily affectionate,37,4,0,1,0,0
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",116,24,0,1,0,0
ham,Full heat pa:-) i have applyed oil pa.,38,8,0,1,0,0
smish,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,141,22,0,3,1,1
smish,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,152,30,2,20,1,0
ham,Ok. I only ask abt e movie. U wan ktv oso?,42,11,0,3,0,0
smish,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",159,25,19,24,0,1
smish,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",158,29,27,13,0,0
ham,S:-)kallis wont play in first two odi:-),40,7,0,1,0,0
ham,"I'll text carlos and let you know, hang on",42,9,0,1,0,0
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",154,27,0,24,0,0
smish,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",157,24,16,4,0,1
smish,You have 1 new message. Please call 08718738034.,48,8,12,2,0,1
ham,"Jus chillaxin, what up",22,4,0,1,0,0
ham,After completed degree. There is no use in joining finance.,59,10,0,2,0,0
ham,Convey my regards to him,24,5,0,1,0,0
smish,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",158,29,18,18,0,1
ham,Early bird! Any purchases yet?,30,5,0,2,0,0
smish,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",146,23,8,19,1,0
smish,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",149,28,18,11,0,1
smish,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,144,28,5,6,0,0
ham,When you guys planning on coming over?,38,7,0,1,0,0
ham,I am great princess! What are you thinking about me? :),55,11,0,2,0,0
ham,Will be out of class in a few hours. Sorry,42,10,0,2,0,0
smish,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,158,30,22,20,0,1
smish,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,160,29,14,35,0,1
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,131,27,0,12,0,0
smish,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,158,33,14,104,0,1
smish,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,159,27,13,14,0,0
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,103,23,0,4,0,0
smish,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,142,22,23,41,0,1
ham,Have you got Xmas radio times. If not i will get it now,55,13,0,3,0,1
ham,Thanx but my birthday is over already.,38,7,0,1,0,0
ham,Goin to workout lor... Muz lose e fats... ,42,8,0,2,0,0
ham,Ü log off 4 wat. It's sdryb8i,29,7,2,2,0,0
ham,Anything lar...,15,2,0,1,0,0
smish,FreeMsg>FAV XMAS TONES!Reply REAL,33,4,0,19,0,0
ham,We have to pick rayan macleran there.,37,7,0,1,0,0
smish,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",137,29,0,2,0,1
smish,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,156,25,22,15,0,1
smish,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,153,24,24,19,0,1
smish,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",124,24,0,14,0,1
smish,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,173,27,24,9,0,1
ham,I fetch yun or u fetch?,23,6,0,1,0,0
ham,Hahaha..use your brain dear,27,4,0,1,0,0
smish,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,152,24,13,31,1,0
ham,Sending you greetings of joy and happiness. Do have a gr8 evening,65,12,1,2,0,0
smish,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,139,26,0,2,0,0
smish,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",146,23,27,19,0,1
ham,I will see in half an hour,26,7,0,1,0,0
smish,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",159,28,2,20,0,1
smish,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,156,27,18,23,0,1
ham,Hope you are not scared!,24,5,0,1,0,0
smish,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,144,26,10,13,0,1
smish,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",155,30,1,20,0,0
ham,No plm i will come da. On the way.,34,9,0,2,0,0
ham,Does daddy have a bb now.,25,6,0,1,0,1
ham,I'm leaving my house now.,25,5,0,1,0,1
ham,I'm at work. Please call,24,5,0,2,0,1
ham,Delhi and chennai still silent.,31,5,0,1,0,0
smish,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,148,21,40,17,0,1
ham,So ü'll be submitting da project tmr rite?,42,8,0,1,0,0
smish,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,136,20,29,17,0,1
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,50,10,0,3,0,0
ham,Do you like shaking your booty on the dance floor?,50,10,0,1,0,0
smish,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,147,31,15,21,0,1
smish,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",126,19,24,10,1,1
smish,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,145,24,14,7,0,1
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",408,70,0,8,0,0
smish,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,146,22,29,17,0,1
ham,Already one guy loving you:-.,29,5,0,1,0,0
smish,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,81,14,1,1,0,1
ham,Good night my dear.. Sleepwell&amp;Take care,44,6,0,3,0,0
smish,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,24,12,5,0,1
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,108,22,0,5,0,1
ham,Oh ho. Is this the first time u use these type of words,55,13,0,2,0,0
smish,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),152,33,2,12,0,0
ham,I dunno they close oredi not... Ü v ma fan...,45,10,0,2,0,0
smish,You have an important customer service announcement from PREMIER.,65,9,0,8,0,0
smish,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,155,28,25,10,0,1
ham,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? ,145,33,0,5,0,1
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",65,13,1,2,0,0
smish,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,163,22,6,35,1,0
ham,"Great. I'm in church now, will holla when i get out",51,11,0,2,0,1
smish,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",173,30,33,8,0,1
ham,"I've got  &lt;#&gt; , any way I could pick up?",46,10,0,2,0,0
smish,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,159,29,12,25,0,1
smish,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,30,16,11,0,1
ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,125,30,0,94,0,1
smish,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",156,32,28,21,0,1
smish,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,153,23,0,3,0,0
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,131,25,0,5,0,0
smish,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,125,25,8,14,0,1
smish,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,138,20,0,0,0,1
ham,"Y cant u try new invention to fly..i'm not joking.,",51,10,0,1,0,0
smish,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,147,27,25,24,0,1
smish,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,158,28,16,20,0,1
smish,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",152,22,28,30,1,0
ham,Yes:)here tv is always available in work place..,48,8,0,1,0,0
smish,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,148,27,22,22,0,1
ham,Are you there in room.,22,5,0,1,0,0
smish,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,157,28,23,3,0,1
ham,Thanx...,8,1,0,1,0,0
ham,Ok then i will come to ur home after half an hour,49,12,0,1,0,0
smish,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",159,24,14,22,1,1
smish,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",156,24,19,34,0,1
smish,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,158,27,13,13,0,1
